Data;USDBRL;IBOVESPA;OURO;S&P;GEBR10Y Index
06/09/2013;2,3065;53749,42;1391,8;1655,17;10,876
09/09/2013;2,276;54251,85;1386,97;1671,71;10,876
10/09/2013;2,2831;53979,03;1363,88;1683,99;10,876
11/09/2013;2,2768;53570,46;1365,31;1689,13;10,876
12/09/2013;2,2744;53307,09;1321,73;1683,42;10,876
13/09/2013;2,2801;53797,51;1326,17;1687,99;10,876
16/09/2013;2,2844;53821,63;1312,79;1697,6;10,876
17/09/2013;2,2562;54271,25;1310,6;1704,76;10,876
18/09/2013;2,1858;55702,9;1363,77;1725,52;10,876
19/09/2013;2,2018;55095,69;1366,25;1722,34;10,876
20/09/2013;2,2104;54110,03;1325,85;1709,91;10,876
23/09/2013;2,1983;54602,38;1322,72;1701,84;10,876
24/09/2013;2,2011;54431,05;1323,26;1697,42;10,876
25/09/2013;2,2324;54261,11;1334,36;1692,77;10,876
26/09/2013;2,2455;53782,97;1324,08;1698,67;10,876
27/09/2013;2,2517;53738,92;1336,88;1691,75;10,876
30/09/2013;2,2169;52338,19;1329,03;1681,55;10,876
01/10/2013;2,2158;53179,46;1287,54;1695;10,876
02/10/2013;2,1915;53100,18;1316,03;1693,87;10,876
03/10/2013;2,2076;52489,86;1316,86;1678,66;10,876
04/10/2013;2,2119;52848,97;1311,09;1690,5;10,876
07/10/2013;2,2047;52417,1;1323,1;1676,12;10,876
08/10/2013;2,2112;52312,44;1319,29;1655,45;10,876
09/10/2013;2,2067;52547,71;1305,59;1656,4;10,876
10/10/2013;2,1803;52996,64;1287,6;1692,56;10,876
11/10/2013;2,1756;53149,62;1272,2;1703,2;10,876
14/10/2013;2,182;54170,6;1272,48;1710,14;10,876
15/10/2013;2,178;54980,64;1282,35;1698,06;10,876
16/10/2013;2,1803;55973,03;1282,51;1721,54;10,876
17/10/2013;2,1527;55358,13;1320,32;1733,15;10,876
18/10/2013;2,1691;55378,46;1316,25;1744,5;10,876
21/10/2013;2,1751;56077,43;1316,02;1744,66;10,876
22/10/2013;2,1724;56460,38;1340,11;1754,67;10,876
23/10/2013;2,1906;55440,03;1333,47;1746,38;10,876
24/10/2013;2,2035;54877,15;1346,75;1752,07;10,876
25/10/2013;2,1878;54154,15;1350,62;1759,77;10,876
28/10/2013;2,1787;55073,37;1352,63;1762,11;10,876
29/10/2013;2,185;54538,8;1345,05;1771,95;10,876
30/10/2013;2,1902;54172,82;1344,55;1763,31;10,876
31/10/2013;2,2399;54256,2;1323,06;1756,54;10,876
01/11/2013;2,2532;54013,24;1316,18;1761,64;10,876
04/11/2013;2,2463;54436,92;1314,64;1767,93;10,876
05/11/2013;2,2891;53831,85;1311,68;1762,97;10,876
06/11/2013;2,2885;53384,6;1317,89;1770,49;10,876
07/11/2013;2,3062;52740,79;1307,63;1747,15;10,876
08/11/2013;2,3127;52248,86;1288,5;1770,61;10,876
11/11/2013;2,3313;52623,87;1282,81;1771,89;10,876
12/11/2013;2,3324;51804,33;1268,04;1767,69;10,876
13/11/2013;2,3347;52230,29;1281,75;1782;10,876
14/11/2013;2,3144;53451,6;1287,18;1790,62;10,876
15/11/2013;2,3144;53451,6;1290,18;1798,18;10,876
18/11/2013;2,2641;54307,04;1275,44;1791,53;10,876
19/11/2013;2,271;53032,91;1275,72;1787,87;10,876
20/11/2013;2,267;53032,91;1244,33;1781,37;10,876
21/11/2013;2,305;52688,02;1242,91;1795,85;10,876
22/11/2013;2,2793;52800,74;1243,8;1804,76;10,876
25/11/2013;2,2839;52263,51;1251,38;1802,48;10,876
26/11/2013;2,2946;51446,91;1242,85;1802,75;10,876
27/11/2013;2,3305;51861,21;1237,9;1807,23;10,876
28/11/2013;2,3175;51846,83;1244,65;1807,23;10,876
29/11/2013;2,3361;52482,49;1253,35;1805,81;10,876
02/12/2013;2,3533;51244,87;1219,83;1800,9;10,876
03/12/2013;2,3687;50348,89;1223,42;1795,15;10,876
04/12/2013;2,3901;50215,79;1243,79;1792,81;10,876
05/12/2013;2,3567;50787,63;1225,23;1785,03;10,876
06/12/2013;2,3317;50944,27;1229,1;1805,09;10,876
09/12/2013;2,3179;51165,38;1240,35;1808,37;10,876
10/12/2013;2,3066;50993,02;1262,19;1802,62;10,876
11/12/2013;2,342;50067,99;1252,32;1782,22;10,876
12/12/2013;2,3344;50121,61;1225,49;1775,5;10,876
13/12/2013;2,3299;50051,18;1238,69;1775,32;10,876
16/12/2013;2,3287;50279,61;1241,32;1786,54;10,876
17/12/2013;2,319;50090,35;1230,89;1781;10,876
18/12/2013;2,3312;50563,43;1218,53;1810,65;10,876
19/12/2013;2,3571;51633,43;1188,68;1809,6;10,876
20/12/2013;2,3877;51185,74;1203,24;1818,32;10,876
23/12/2013;2,3572;51356,1;1198,86;1827,99;10,876
24/12/2013;2,3598;51356,1;1204,35;1833,32;10,876
25/12/2013;2,3598;51356,1;1204,62;1833,32;10,876
26/12/2013;2,3536;51221,01;1210,64;1842,02;10,876
27/12/2013;2,3383;51266,56;1213,27;1841,4;10,876
30/12/2013;2,3592;51507,16;1196,57;1841,07;10,876
31/12/2013;2,3592;51507,16;1201,64;1848,36;10,876
01/01/2014;2,3592;51507,16;1205,9;1848,36;10,876
02/01/2014;2,3877;50341,25;1224,6;1831,98;10,876
03/01/2014;2,3764;50981,09;1236,97;1831,37;10,876
06/01/2014;2,3798;50973,62;1238,06;1826,77;10,876
07/01/2014;2,3725;50430,02;1232,08;1837,88;10,876
08/01/2014;2,3967;50576,64;1225,99;1837,49;10,876
09/01/2014;2,3905;49321,68;1227,98;1838,13;10,876
10/01/2014;2,3585;49696,45;1248,5;1842,37;10,876
13/01/2014;2,3573;49426,9;1253,31;1819,2;10,876
14/01/2014;2,3502;49703,1;1245,19;1838,88;10,876
15/01/2014;2,3597;50105,37;1241,88;1848,38;10,876
16/01/2014;2,3614;49696,28;1242,39;1845,89;10,876
17/01/2014;2,3426;49181,86;1254,05;1838,7;10,876
20/01/2014;2,3437;48708,41;1254,35;1838,7;10,876
21/01/2014;2,3603;48542,07;1241,41;1843,8;10,876
22/01/2014;2,3731;49299,66;1237,15;1844,86;10,876
23/01/2014;2,3997;48320,64;1264,13;1828,46;10,876
24/01/2014;2,3976;47787,38;1270,06;1790,29;10,876
27/01/2014;2,4228;47701,05;1257,11;1781,56;10,876
28/01/2014;2,4215;47840,93;1256,83;1792,5;10,876
29/01/2014;2,4374;47556,78;1267,34;1774,2;10,876
30/01/2014;2,4088;47244,26;1243,78;1794,19;10,876
31/01/2014;2,4128;47638,99;1244,55;1782,59;10,876
03/02/2014;2,4402;46147,52;1257,65;1741,89;10,876
04/02/2014;2,4054;46964,22;1254,65;1755,2;10,876
05/02/2014;2,4023;46624,39;1257,92;1751,64;10,876
06/02/2014;2,3818;47738,09;1258,2;1773,43;10,876
07/02/2014;2,3793;48073,6;1267,27;1797,02;10,876
10/02/2014;2,4101;47710,82;1274,78;1799,84;10,876
11/02/2014;2,4005;48462,79;1291,36;1819,75;10,876
12/02/2014;2,426;48216,89;1291,15;1819,26;10,876
13/02/2014;2,3937;47812,83;1302,92;1829,83;10,876
14/02/2014;2,3889;48201,11;1318,66;1838,63;13,257
17/02/2014;2,3901;47576,33;1331,5;1838,63;13,236
18/02/2014;2,3959;46599,76;1322,02;1840,76;13,215
19/02/2014;2,3938;47150,83;1311,6;1828,75;13,292
20/02/2014;2,37;47288,61;1322,97;1839,78;13,1
21/02/2014;2,3457;47380,24;1324,25;1836,25;12,946
24/02/2014;2,3412;47393,5;1336,97;1847,61;12,894
25/02/2014;2,3412;46715,91;1340,5;1845,12;12,816
26/02/2014;2,3489;46599,21;1330,64;1845,16;12,787
27/02/2014;2,3191;47606,75;1331,29;1854,29;12,641
28/02/2014;2,3435;47094,4;1326,39;1859,45;12,837
03/03/2014;2,3435;47094,4;1350,61;1845,73;12,837
04/03/2014;2,3435;47094,4;1334,47;1873,91;12,837
05/03/2014;2,3186;46589;1336,86;1873,81;12,863
06/03/2014;2,3238;47093,13;1350,82;1877,03;12,935
07/03/2014;2,341;46244,07;1339,98;1878,04;13,046
10/03/2014;2,3506;45533,2;1339,72;1877,17;13,067
11/03/2014;2,3639;45697,62;1349,01;1867,63;13,079
12/03/2014;2,3556;45861,81;1366,84;1868,2;13,001
13/03/2014;2,3637;45443,83;1370,28;1846,34;13,032
14/03/2014;2,3467;44965,66;1382,92;1841,13;13,079
17/03/2014;2,3491;45117,8;1367,07;1858,83;13,134
18/03/2014;2,334;46150,96;1355,78;1872,25;13,194
19/03/2014;2,3483;46567,23;1329,59;1860,77;13,343
20/03/2014;2,3279;47278,48;1327,77;1872,01;13,355
21/03/2014;2,325;47380,94;1334,69;1866,52;13,246
24/03/2014;2,3229;47993,42;1308,76;1857,44;13,161
25/03/2014;2,3113;48180,14;1311,17;1865,62;13,004
26/03/2014;2,3028;47965,61;1304,48;1852,56;12,938
27/03/2014;2,2588;49646,79;1291,31;1849,04;12,72
28/03/2014;2,2614;49768,06;1295,23;1857,62;12,832
31/03/2014;2,272;50414,92;1284,01;1872,34;12,899
01/04/2014;2,2609;50270,37;1278,95;1885,52;12,911
02/04/2014;2,2688;51701,05;1289,9;1890,9;12,872
03/04/2014;2,2794;51408,21;1286,7;1888,77;12,908
04/04/2014;2,2358;51081,78;1303,5;1865,09;12,842
07/04/2014;2,2189;52155,28;1297,28;1845,04;12,729
08/04/2014;2,2017;51629,07;1308,66;1851,96;12,569
09/04/2014;2,1869;51185,4;1311,8;1872,18;12,595
10/04/2014;2,207;51127,48;1318,95;1833,08;12,662
11/04/2014;2,2186;51867,29;1318,42;1815,69;12,672
14/04/2014;2,2136;51596,55;1327,99;1830,61;12,801
15/04/2014;2,2325;50454,35;1302,64;1842,98;12,802
16/04/2014;2,2434;51200,56;1302,53;1862,31;12,867
17/04/2014;2,2362;52111,85;1295,12;1864,85;12,754
18/04/2014;2,2362;52111,85;1294,3;1864,85;12,754
21/04/2014;2,2362;52111,85;1289,77;1871,89;12,754
22/04/2014;2,2377;51976,86;1283,81;1879,55;12,729
23/04/2014;2,2219;51569,69;1283,91;1875,39;12,614
24/04/2014;2,2141;51817,45;1293,36;1878,61;12,595
25/04/2014;2,2441;51399,35;1303,25;1863,4;12,577
28/04/2014;2,2234;51383,68;1296,74;1869,43;12,634
29/04/2014;2,2363;51838,61;1295,92;1878,33;12,637
30/04/2014;2,2327;51626,69;1291,6;1883,95;12,602
01/05/2014;2,2327;51626,69;1284,31;1883,68;12,602
02/05/2014;2,222;52980,31;1299,7;1881,14;12,513
05/05/2014;2,2449;53446,17;1310,28;1884,66;12,55
06/05/2014;2,2295;53779,74;1308,05;1867,72;12,366
07/05/2014;2,2166;54052,74;1289,88;1878,21;12,299
08/05/2014;2,2152;53422,37;1289,43;1875,63;12,383
09/05/2014;2,2127;53100,34;1288,91;1878,48;12,378
12/05/2014;2,2143;54052,9;1295,8;1896,65;12,478
13/05/2014;2,2149;53907,46;1293,63;1897,45;12,485
14/05/2014;2,2021;54412,54;1305,97;1888,53;12,354
15/05/2014;2,2188;53855,54;1296,22;1870,85;12,425
16/05/2014;2,2152;53975,76;1293,52;1877,86;12,394
19/05/2014;2,207;53353,1;1292,97;1885,08;12,353
20/05/2014;2,2158;52366,19;1294,37;1872,83;12,353
21/05/2014;2,2072;52203,37;1292,04;1888,03;12,305
22/05/2014;2,221;52806,22;1294,1;1892,49;12,274
23/05/2014;2,2233;52626,41;1292,61;1900,53;12,289
26/05/2014;2,2243;52932,91;1292,91;1900,53;12,3
27/05/2014;2,2379;52173,98;1264,95;1911,91;12,412
28/05/2014;2,2325;52639,75;1258,14;1909,78;12,342
29/05/2014;2,2241;52239,34;1255,56;1920,03;12,134
30/05/2014;2,2413;51239,34;1249,68;1923,57;12,088
02/06/2014;2,2768;51605,83;1243,93;1924,97;12,224
03/06/2014;2,2807;52032,38;1244,95;1924,24;12,314
04/06/2014;2,2784;51832,98;1243,94;1927,88;12,321
05/06/2014;2,2616;51558,79;1253,63;1940,46;12,271
06/06/2014;2,2471;53128,66;1253,23;1949,44;12,034
09/06/2014;2,2288;54273,16;1252,34;1951,27;12,072
10/06/2014;2,222;54604,34;1259,9;1950,79;12,061
11/06/2014;2,2336;55102,44;1261,07;1943,89;11,969
12/06/2014;2,236;55102,44;1273,46;1930,11;11,975
13/06/2014;2,2243;54806,64;1276,96;1936,16;11,848
16/06/2014;2,2355;54629,55;1272;1937,78;12,013
17/06/2014;2,262;54299,95;1270,58;1941,99;12,101
18/06/2014;2,2278;55202,54;1277,71;1956,98;11,962
19/06/2014;2,2278;55202,54;1320,39;1959,48;11,962
20/06/2014;2,2301;54638,19;1314,82;1962,87;12,011
23/06/2014;2,221;54210,05;1317,52;1962,61;12,033
24/06/2014;2,2248;54280,78;1318,29;1949,98;11,97
25/06/2014;2,2078;53425,74;1319,18;1959,53;11,963
26/06/2014;2,1967;53506,75;1316,58;1957,22;11,957
27/06/2014;2,1937;53157,3;1316,17;1960,96;12,146
30/06/2014;2,2145;53168,22;1327,33;1960,23;12,178
01/07/2014;2,2018;53171,49;1326,46;1973,32;11,989
02/07/2014;2,2249;53028,78;1326,86;1974,62;12,056
03/07/2014;2,2102;53874,58;1319,53;1985,44;12,02
04/07/2014;2,221;54055,9;1320,55;1985,44;12,014
07/07/2014;2,2257;53801,83;1319,94;1977,65;11,99
08/07/2014;2,212;53634,69;1319,24;1963,71;12,017
09/07/2014;2,213;53634,69;1327,83;1972,83;11,99
10/07/2014;2,2214;54592,75;1335,75;1964,68;12,117
11/07/2014;2,2208;54785,93;1338,7;1967,57;12,128
14/07/2014;2,2107;55743,98;1307,15;1977,1;12,042
15/07/2014;2,2191;55973,61;1294,05;1973,28;12,008
16/07/2014;2,2237;55717,36;1299,21;1981,57;11,939
17/07/2014;2,2582;55637,51;1319,2;1958,12;11,958
18/07/2014;2,2269;57012,9;1310,88;1978,22;11,774
21/07/2014;2,2209;57633,92;1312,49;1973,63;11,628
22/07/2014;2,2129;57983,32;1306,42;1983,53;11,52
23/07/2014;2,2194;57419,96;1304,59;1987,01;11,617
24/07/2014;2,2223;57977,56;1293,66;1987,98;11,685
25/07/2014;2,2303;57821,08;1307,22;1978,34;11,652
28/07/2014;2,2225;57695,72;1304,05;1978,91;11,727
29/07/2014;2,2315;57118,81;1299,11;1969,95;11,78
30/07/2014;2,2456;56877,97;1296,3;1970,07;11,92
31/07/2014;2,2638;55829,41;1282,59;1930,67;11,993
01/08/2014;2,2573;55902,87;1293,75;1925,15;12,168
04/08/2014;2,259;56616,33;1288,25;1938,99;12,018
05/08/2014;2,2815;56202,1;1288,78;1920,21;12,173
06/08/2014;2,2728;56487,18;1305,9;1920,24;12,033
07/08/2014;2,295;56188,05;1312,63;1909,57;12,084
08/08/2014;2,2834;55572,93;1309,58;1931,59;12,006
11/08/2014;2,2754;56613,32;1308,48;1936,92;11,951
12/08/2014;2,2766;56442,34;1309,51;1933,75;11,93
13/08/2014;2,2817;55581,19;1312,92;1946,72;12,039
14/08/2014;2,2665;55780,41;1313,52;1955,18;11,949
15/08/2014;2,2599;56963,65;1304,7;1955,06;11,692
18/08/2014;2,2574;57560,72;1298,4;1971,74;11,593
19/08/2014;2,2467;58449,29;1295,73;1981,6;11,583
20/08/2014;2,262;58878,24;1291,94;1986,51;11,69
21/08/2014;2,2689;58992,11;1276,78;1992,37;11,85
22/08/2014;2,2778;58407,32;1281,1;1988,4;11,668
25/08/2014;2,2885;59735,17;1276,84;1997,92;11,569
26/08/2014;2,2615;59821,45;1281,2;2000,02;11,56
27/08/2014;2,247;60950,57;1282,63;2000,12;11,251
28/08/2014;2,2421;60290,87;1289,65;1996,74;11,253
29/08/2014;2,2362;61288,15;1287,32;2003,37;11,198
01/09/2014;2,2461;61141,27;1286;2003,37;11,066
02/09/2014;2,2435;61895,98;1265,4;2002,28;10,93
03/09/2014;2,235;61837,04;1269,4;2000,72;11,105
04/09/2014;2,2431;60800,02;1261,67;1997,65;11,178
05/09/2014;2,2432;60681,98;1268,81;2007,71;11,152
08/09/2014;2,2675;59192,75;1255,45;2001,54;11,402
09/09/2014;2,2846;58676,34;1255,47;1988,44;11,502
10/09/2014;2,2887;58198,66;1249,77;1995,69;11,484
11/09/2014;2,2978;58337,29;1240,92;1997,45;11,428
12/09/2014;2,3387;56927,81;1229,65;1985,54;11,759
15/09/2014;2,3427;57948,76;1233,22;1984,13;11,615
16/09/2014;2,332;59114,66;1235,55;1998,98;11,504
17/09/2014;2,3565;59108,19;1223,51;2001,57;11,493
18/09/2014;2,3647;58374,48;1225,15;2011,36;11,6
19/09/2014;2,3679;57788,7;1215,7;2010,4;11,597
22/09/2014;2,3978;56818,11;1215,08;1994,29;11,882
23/09/2014;2,4126;56540,5;1223,42;1982,77;11,905
24/09/2014;2,3835;56824,42;1217,09;1998,3;11,733
25/09/2014;2,4283;55962,08;1221,58;1965,99;11,888
26/09/2014;2,4203;57212,38;1218,38;1982,85;11,858
29/09/2014;2,4477;54625,35;1215,81;1977,8;12,457
30/09/2014;2,4461;54115,98;1208,15;1972,29;12,308
01/10/2014;2,481;52858,43;1213,82;1946,16;12,502
02/10/2014;2,495;53518,57;1214,57;1946,17;12,424
03/10/2014;2,459;54539,55;1191,42;1967,9;12,088
06/10/2014;2,4263;57115,9;1207,3;1964,82;11,781
07/10/2014;2,3965;57436,33;1209,01;1935,1;11,587
08/10/2014;2,3774;57058,48;1221,14;1968,89;11,53
09/10/2014;2,3986;57267,53;1224,33;1928,21;11,512
10/10/2014;2,429;55311,59;1223,16;1906,13;11,519
13/10/2014;2,3943;57956,53;1235,87;1874,74;11,215
14/10/2014;2,4003;58015,46;1232,83;1877,7;11,27
15/10/2014;2,4525;56135,27;1242,02;1862,49;11,564
16/10/2014;2,4728;54298,33;1238,81;1862,76;11,635
17/10/2014;2,4354;55723,79;1238,32;1886,76;11,456
20/10/2014;2,4649;54302,57;1246,91;1904,01;11,66
21/10/2014;2,4823;52432,43;1248,7;1941,28;11,948
22/10/2014;2,4872;52411,03;1241,27;1927,11;12,077
23/10/2014;2,5;50713,26;1231,84;1950,82;12,223
24/10/2014;2,4787;51940,73;1231,01;1964,58;12,078
27/10/2014;2,5213;50503,66;1226,62;1961,63;12,492
28/10/2014;2,4605;52330,03;1228,52;1985,05;12,126
29/10/2014;2,462;51049,32;1212,15;1982,3;12,364
30/10/2014;2,404;52336,83;1198,85;1994,65;12,185
31/10/2014;2,4779;54628,6;1172,94;2018,05;12,073
03/11/2014;2,4955;53947,21;1165,63;2017,81;12,179
04/11/2014;2,4955;54383,59;1168,39;2012,1;12,348
05/11/2014;2,5079;53698,42;1140,54;2023,57;12,282
06/11/2014;2,5698;52637,06;1141,92;2031,21;12,681
07/11/2014;2,5645;53222,85;1177,97;2031,92;12,612
10/11/2014;2,5525;52725,38;1151,47;2038,26;12,637
11/11/2014;2,5563;52474,27;1164,33;2039,68;12,787
12/11/2014;2,568;52978,89;1162,6;2038,25;12,896
13/11/2014;2,5887;51846,03;1162,55;2039,33;12,904
14/11/2014;2,6015;51772,4;1188,75;2039,82;12,933
17/11/2014;2,6088;51256,99;1186,57;2041,32;13,018
18/11/2014;2,5827;52061,86;1197,08;2051,8;12,942
19/11/2014;2,5708;53402,81;1182,68;2048,72;12,772
20/11/2014;2,572;53402,81;1193,79;2052,75;12,657
21/11/2014;2,5159;56084,04;1201,55;2063,5;12,204
24/11/2014;2,5464;55406,91;1197,14;2069,41;12,049
25/11/2014;2,5302;55560,81;1200,98;2067,03;12,018
26/11/2014;2,5012;55098,47;1197,87;2072,83;11,935
27/11/2014;2,5312;54721,32;1192,67;2072,83;11,89
28/11/2014;2,5651;54724;1167,38;2067,56;11,82
01/12/2014;2,5603;52276,58;1212,1;2053,44;11,926
02/12/2014;2,5693;51612,47;1198,28;2066,55;11,961
03/12/2014;2,5534;52320,48;1209,43;2074,33;11,926
04/12/2014;2,5912;51426,87;1205,27;2071,92;12,108
05/12/2014;2,5876;51992,89;1192,35;2075,37;12,104
08/12/2014;2,6005;50274,07;1203,51;2060,31;12,2
09/12/2014;2,5955;50193,47;1231,06;2059,82;12,252
10/12/2014;2,6166;49548,08;1226,31;2026,14;12,499
11/12/2014;2,65;49861,81;1227,72;2035,33;12,64
12/12/2014;2,655;48001,98;1222,59;2002,33;12,591
15/12/2014;2,6957;47018,68;1193,23;1989,63;12,712
16/12/2014;2,7386;47007,51;1197,01;1972,74;12,804
17/12/2014;2,7151;48713,64;1189,71;2012,89;12,789
18/12/2014;2,6625;48495,7;1198,57;2061,23;12,65
19/12/2014;2,6603;49650,98;1195,74;2070,65;12,561
22/12/2014;2,6653;50120,86;1176,44;2078,54;12,408
23/12/2014;2,6951;50889,81;1176,57;2082,17;12,43
24/12/2014;2,6883;50889,81;1173,8;2081,88;12,46
25/12/2014;2,6883;50889,81;1173,8;2081,88;12,46
26/12/2014;2,6691;50144,63;1196;2088,77;12,434
29/12/2014;2,7048;50593,82;1183,29;2090,57;12,477
30/12/2014;2,6582;50007,41;1200,55;2080,35;12,348
31/12/2014;2,6582;50007,41;1184,37;2058,9;12,364
01/01/2015;2,6582;50007,41;1181,98;2058,9;12,364
02/01/2015;2,6941;48512,22;1188,39;2058,2;12,321
05/01/2015;2,7057;47516,82;1204,86;2020,58;12,297
06/01/2015;2,7006;48000,92;1218,58;2002,61;12,231
07/01/2015;2,6827;49462,91;1211,41;2025,9;12,341
08/01/2015;2,6623;49943,3;1208,79;2062,14;12,373
09/01/2015;2,6332;48840,25;1223,25;2044,81;12,169
12/01/2015;2,6738;48139,74;1233,31;2028,26;12,306
13/01/2015;2,6424;48041,67;1230,64;2023,03;12,209
14/01/2015;2,6171;47645,87;1228,72;2011,27;12,214
15/01/2015;2,6425;48026,31;1262,75;1992,67;12,147
16/01/2015;2,6222;49016,52;1280,45;2019,42;12,029
19/01/2015;2,6509;47758,01;1275,65;2019,42;12,177
20/01/2015;2,6131;47876,66;1295,32;2022,55;11,877
21/01/2015;2,601;49224,08;1293,09;2032,12;11,823
22/01/2015;2,5744;49442,62;1302,25;2063,15;11,898
23/01/2015;2,5799;48775,3;1294,08;2051,82;11,717
26/01/2015;2,5837;48576,55;1281,4;2057,09;11,77
27/01/2015;2,5728;48591,23;1292,34;2029,55;11,768
28/01/2015;2,5765;47694,54;1284,49;2002,16;11,802
29/01/2015;2,6039;47762,24;1257,27;2021,25;11,839
30/01/2015;2,6836;46907,68;1283,79;1994,99;11,955
02/02/2015;2,7272;47650,73;1274,41;2020,85;12,157
03/02/2015;2,6951;48963,66;1260,52;2050,03;12,093
04/02/2015;2,7416;49301,05;1269,35;2041,51;12,191
05/02/2015;2,7454;49233,85;1264,82;2062,52;12,329
06/02/2015;2,7817;48792,27;1234,04;2055,47;12,461
09/02/2015;2,7706;49382,58;1239,03;2046,74;12,586
10/02/2015;2,8323;48510,28;1233,55;2068,59;12,654
11/02/2015;2,8681;48239,67;1218,83;2068,53;12,777
12/02/2015;2,8234;49532,72;1221,98;2088,48;12,555
13/02/2015;2,8342;50635,92;1229,76;2096,99;12,639
16/02/2015;2,8342;50635,92;1232,55;2096,99;12,639
17/02/2015;2,8342;50635,92;1209,89;2100,34;12,639
18/02/2015;2,8393;51280,36;1212,42;2099,68;12,75
19/02/2015;2,8668;51294,03;1206,84;2097,45;12,814
20/02/2015;2,8689;51237,7;1201,94;2110,3;12,926
23/02/2015;2,8787;51280,64;1201,83;2109,66;12,758
24/02/2015;2,8286;51874,17;1200,53;2115,48;12,628
25/02/2015;2,8691;51811,02;1205;2113,86;12,683
26/02/2015;2,9064;51760,54;1209,49;2110,74;12,67
27/02/2015;2,8389;51583,09;1213,18;2104,5;12,288
02/03/2015;2,895;51020,81;1206,83;2117,39;12,535
03/03/2015;2,9314;51304,1;1203,74;2107,78;12,592
04/03/2015;2,9783;50468,05;1200,34;2098,53;12,681
05/03/2015;3,0032;50365,2;1198,4;2101,04;12,814
06/03/2015;3,0642;49981,19;1167,29;2071,26;12,969
09/03/2015;3,1224;49181,01;1167,21;2079,43;13,333
10/03/2015;3,1014;48293,4;1161,84;2044,16;13,133
11/03/2015;3,1258;48905,58;1155,31;2040,24;13,153
12/03/2015;3,1658;48880,4;1153,73;2065,95;13,447
13/03/2015;3,2486;48595,81;1158,48;2053,4;13,404
16/03/2015;3,2457;48848,21;1154,81;2081,19;13,44
17/03/2015;3,2396;50285,12;1149,57;2074,28;13,099
18/03/2015;3,2106;51526,19;1167,61;2099,5;12,983
19/03/2015;3,292;50953,53;1171,18;2089,27;13,272
20/03/2015;3,2308;51966,58;1182,54;2108,1;13,182
23/03/2015;3,1324;51908,46;1189,54;2104,42;13,098
24/03/2015;3,1396;51506,07;1193,28;2091,5;13,092
25/03/2015;3,2012;51858,3;1195,47;2061,05;13,096
26/03/2015;3,1825;50579,85;1204,81;2056,15;13,162
27/03/2015;3,2499;50094,66;1198,55;2061,02;13,238
30/03/2015;3,2293;51243,45;1186,07;2086,24;13,173
31/03/2015;3,1974;51150,16;1183,57;2067,89;13,041
01/04/2015;3,1657;52321,76;1203,98;2059,69;12,85
02/04/2015;3,1223;53123,02;1202,61;2066,96;12,832
03/04/2015;3,1223;53123,02;1206,91;2066,96;12,832
06/04/2015;3,1262;53737,26;1214,84;2080,62;12,797
07/04/2015;3,1274;53729,16;1209,22;2076,33;12,759
08/04/2015;3,0491;53661,11;1202,57;2081,9;12,525
09/04/2015;3,0578;53802,66;1194,81;2091,18;12,61
10/04/2015;3,0753;54214,11;1207,59;2102,06;12,579
13/04/2015;3,1212;54239,77;1198,88;2092,43;12,639
14/04/2015;3,0634;53981,92;1192,78;2095,84;12,493
15/04/2015;3,0287;54918,74;1202,58;2106,63;12,488
16/04/2015;3,0205;54674,21;1198,55;2104,99;12,567
17/04/2015;3,0408;53954,79;1204,22;2081,18;12,59
20/04/2015;3,0328;53761,27;1195,89;2100,4;12,579
21/04/2015;3,0328;53761,27;1202,41;2097,29;12,579
22/04/2015;3,0111;54617,36;1187,13;2107,96;12,572
23/04/2015;2,9706;55684,85;1193,97;2112,93;12,578
24/04/2015;2,9512;56594,22;1179;2117,69;12,641
27/04/2015;2,9169;55534,5;1202,15;2108,92;12,593
28/04/2015;2,9367;55812,03;1212,17;2114,76;12,653
29/04/2015;2,9608;55325,29;1204,71;2106,85;12,658
30/04/2015;3,0144;56229,38;1184,37;2085,51;12,795
01/05/2015;3,0144;56229,38;1178,46;2108,29;12,795
04/05/2015;3,087;57353,98;1188,33;2114,49;12,891
05/05/2015;3,0562;58051,61;1193,34;2089,46;12,892
06/05/2015;3,0349;57103,14;1192,24;2080,15;12,935
07/05/2015;3,0261;56921,39;1184,51;2088;12,892
08/05/2015;2,9739;57149,33;1188,39;2116,1;12,695
11/05/2015;3,0621;57197,1;1183,97;2105,33;12,777
12/05/2015;3,0199;56792,05;1193,94;2099,12;12,779
13/05/2015;3,0395;56372,04;1215,75;2098,48;12,726
14/05/2015;2,9934;56656,57;1221,14;2121,1;12,574
15/05/2015;2,9931;57248,63;1224,8;2122,73;12,446
18/05/2015;3,005;56204,23;1225,51;2129,2;12,573
19/05/2015;3,039;55498,82;1207,86;2127,83;12,538
20/05/2015;3,0025;54901,02;1209,8;2125,85;12,415
21/05/2015;3,0383;55112,05;1204,86;2130,82;12,361
22/05/2015;3,0943;54377,29;1206,21;2126,06;12,17
