Data,USDBRL ,IBOVESPA,OURO,SPX
2020-05-28,5.409,86949.09,1718.33,3029.73
2020-05-29,5.3363,87402.59,1730.27,3044.31
2020-06-01,5.3663,88620.1,1739.55,3055.73
2020-06-02,5.2026,91046.38,1727.7,3080.82
2020-06-03,5.065,93002.14,1699.67,3122.87
2020-06-04,5.1181,93828.61,1714.01,3112.35
2020-06-05,4.9619,94637.06,1685.06,3193.93
2020-06-08,4.8201,97644.67,1698.53,3232.39
2020-06-09,4.901,96746.55,1715.33,3207.18
2020-06-10,4.975,94685.98,1738.7,3190.14
2020-06-11,4.975,94685.98,1727.7,3002.1
2020-06-12,5.0497,92795.27,1730.75,3041.31
2020-06-15,5.1564,92375.52,1725.16,3066.59
2020-06-16,5.2445,93531.17,1726.53,3124.74
2020-06-17,5.2284,95547.29,1726.95,3113.49
2020-06-18,5.3781,96125.24,1722.93,3115.34
2020-06-19,5.3114,96572.1,1743.87,3097.74
2020-06-22,5.2544,95335.96,1754.43,3117.86
2020-06-23,5.1544,95975.16,1768.41,3131.29
2020-06-24,5.3476,94377.36,1761.17,3050.33
2020-06-25,5.3627,95983.09,1763.79,3083.76
2020-06-26,5.4859,93834.49,1771.29,3009.05
2020-06-29,5.4045,95735.35,1772.82,3053.24
2020-06-30,5.4676,95055.82,1780.96,3100.29
2020-07-01,5.3198,96203.2,1770.09,3115.86
2020-07-02,5.3622,96234.96,1775.38,3130.01
2020-07-03,5.3157,96764.85,1775.95,3130.01
2020-07-06,5.3576,98937.16,1784.68,3179.72
2020-07-07,5.3814,97761.04,1794.86,3145.32
2020-07-08,5.3386,99769.88,1808.89,3169.94
2020-07-09,5.3435,99160.33,1803.55,3152.05
2020-07-10,5.3254,100031.8,1798.7,3185.04
2020-07-13,5.4061,98697.06,1802.76,3155.22
2020-07-14,5.3685,100440.2,1809.36,3197.52
2020-07-15,5.3705,101790.5,1810.29,3226.56
2020-07-16,5.3315,100553.3,1797.16,3215.57
2020-07-17,5.3862,102888.3,1810.42,3224.73
2020-07-20,5.3335,104426.4,1817.77,3251.84
2020-07-21,5.1733,104309.7,1841.91,3257.3
2020-07-22,5.1184,104289.6,1871.41,3276.02
2020-07-23,5.2142,102293.3,1887.44,3235.66
2020-07-24,5.2324,102381.6,1902.02,3215.63
2020-07-27,5.1506,104477.1,1942.24,3239.41
2020-07-28,5.157,104109.1,1958.43,3218.44
2020-07-29,5.1695,105605.2,1970.79,3258.44
2020-07-30,5.1552,105008.7,1956.64,3246.22
2020-07-31,5.221,102912.2,1975.86,3271.12
2020-08-03,5.322,102830.0,1976.98,3294.61
2020-08-04,5.2865,101215.9,2019.21,3306.51
2020-08-05,5.2936,102801.8,2038.12,3327.77
2020-08-06,5.3325,104125.6,2063.54,3349.16
2020-08-07,5.4384,102775.5,2035.55,3351.28
2020-08-10,5.4813,103444.5,2027.34,3360.47
2020-08-11,5.3813,102174.4,1911.89,3333.69
2020-08-12,5.4307,102117.8,1915.83,3380.35
2020-08-13,5.3702,100460.6,1953.71,3373.43
2020-08-14,5.4231,101353.5,1945.12,3372.85
2020-08-17,5.5112,99595.41,1985.3,3381.99
2020-08-18,5.4679,102065.4,2002.44,3389.78
2020-08-19,5.5573,100853.7,1928.98,3374.85
2020-08-20,5.559,101467.9,1947.26,3385.51
2020-08-21,5.6202,101521.3,1940.48,3397.16
2020-08-24,5.6111,102298.0,1928.88,3431.28
2020-08-25,5.5088,102117.6,1928.18,3443.62
2020-08-26,5.6118,100627.3,1954.46,3478.73
2020-08-27,5.5697,100623.6,1929.54,3484.55
2020-08-28,5.3891,102142.9,1964.83,3508.01
2020-08-31,5.4945,99369.15,1967.8,3500.31
2020-09-01,5.3969,102167.6,1970.18,3526.65
2020-09-02,5.3423,101911.1,1942.92,3580.84
2020-09-03,5.2926,100721.4,1930.91,3455.06
2020-09-04,5.3016,101241.7,1933.94,3426.96
2020-09-07,5.3016,101241.7,1933.64,3426.96
2020-09-08,5.3622,100050.4,1932.03,3331.84
2020-09-09,5.3085,101292.0,1946.84,3398.96
2020-09-10,5.3203,98834.59,1946.09,3339.19
2020-09-11,5.3196,98363.22,1940.55,3340.97
2020-09-14,5.2715,100274.5,1956.86,3383.54
2020-09-15,5.2769,100297.9,1954.15,3401.2
2020-09-16,5.2377,99675.68,1959.26,3385.49
2020-09-17,5.2395,100097.8,1944.44,3357.01
2020-09-18,5.3885,98289.71,1950.86,3319.47
2020-09-21,5.4147,96990.72,1912.51,3281.06
2020-09-22,5.4719,97293.54,1900.21,3315.57
2020-09-23,5.5964,95734.82,1863.34,3236.92
2020-09-24,5.5102,97012.07,1868.07,3246.59
2020-09-25,5.5626,96999.38,1861.58,3298.46
2020-09-28,5.6624,94666.37,1881.48,3351.6
2020-09-29,5.6329,93580.35,1898.07,3335.47
2020-09-30,5.6095,94603.38,1885.82,3363.0
2020-10-01,5.6461,95478.52,1906.01,3380.8
2020-10-02,5.6861,94015.68,1899.84,3348.44
2020-10-05,5.5755,96089.19,1913.53,3408.63
2020-10-06,5.5936,95615.03,1878.18,3360.95
2020-10-07,5.6116,95526.26,1887.42,3419.45
2020-10-08,5.601,97919.73,1893.82,3446.83
2020-10-09,5.5327,97483.31,1930.4,3477.13
2020-10-12,5.5327,97483.31,1922.77,3534.22
2020-10-13,5.5709,98502.82,1891.36,3511.93
2020-10-14,5.5926,99334.43,1901.52,3488.67
2020-10-15,5.6145,99054.06,1908.71,3483.34
2020-10-16,5.6462,98309.12,1899.29,3483.81
2020-10-19,5.6104,98657.65,1904.08,3426.92
2020-10-20,5.6059,100539.8,1906.95,3443.12
2020-10-21,5.6064,100552.4,1924.33,3435.56
2020-10-22,5.5916,101917.7,1904.11,3453.49
2020-10-23,5.6191,101259.8,1902.05,3465.39
2020-10-26,5.6247,101017.0,1902.08,3400.97
2020-10-27,5.7062,99605.54,1907.99,3390.68
2020-10-28,5.7491,95368.76,1877.19,3271.03
2020-10-29,5.7816,96582.16,1867.59,3310.11
2020-10-30,5.7451,93952.4,1878.81,3269.96
2020-11-02,5.7451,93952.4,1895.48,3310.24
2020-11-03,5.7523,95979.71,1909.17,3369.16
2020-11-04,5.6648,97866.81,1902.92,3443.44
2020-11-05,5.5402,100751.4,1949.66,3510.45
2020-11-06,5.3772,100925.11,1951.35,3509.44
2020-11-09,5.3803,103515.16,1863.04,3550.5
2020-11-10,5.4129,105066.96,1877.32,3545.53
2020-11-11,5.3998,104808.83,1865.73,3572.66
2020-11-12,5.4575,102507.01,1876.83,3537.01
2020-11-13,5.4635,104723.0,1889.2,3585.15
2020-11-16,5.4303,106429.92,1888.95,3626.91
2020-11-17,5.3246,107248.63,1880.38,3609.53
2020-11-18,5.3631,106119.09,1872.24,3567.79
2020-11-19,5.3087,106669.9,1866.54,3581.87
2020-11-20,5.3893,106042.48,1870.99,3557.54
2020-11-23,5.4337,107378.92,1837.86,3577.59
2020-11-24,5.3752,109786.3,1807.59,3635.41
2020-11-25,5.3167,110132.53,1807.56,3629.65
2020-11-26,5.332,110227.09,1815.8,3629.65
2020-11-27,5.3373,110575.47,1787.79,3638.35
2020-11-30,5.3594,108893.32,1776.95,3621.63
2020-12-01,5.2183,111399.91,1815.24,3662.45
2020-12-02,5.2312,111878.53,1831.28,3669.01
2020-12-03,5.1577,112291.59,1841.08,3666.72
2020-12-04,5.1295,113750.22,1838.86,3699.12
2020-12-07,5.1068,113589.77,1862.73,3691.96
2020-12-08,5.1195,113793.06,1870.56,3702.25
2020-12-09,5.1683,113001.16,1839.55,3672.82
2020-12-10,5.0192,115128.63,1836.57,3668.1
2020-12-11,5.0594,115128.0,1839.85,3663.46
2020-12-14,5.1163,114611.12,1827.35,3647.49
2020-12-15,5.0829,116148.63,1853.64,3694.62
2020-12-16,5.086,117857.35,1864.8,3701.17
2020-12-17,5.0665,118400.57,1885.42,3722.48
2020-12-18,5.0849,118023.67,1881.35,3709.41
2020-12-21,5.1273,115822.57,1876.89,3694.92
2020-12-22,5.1628,116636.18,1860.84,3687.26
2020-12-23,5.2053,117806.85,1872.89,3690.01
2020-12-24,5.1739,117806.85,1883.46,3703.06
2020-12-25,5.1739,117806.85,1883.46,3703.06
2020-12-28,5.2473,119123.7,1873.69,3735.36
2020-12-29,5.2039,119409.15,1878.18,3727.04
2020-12-30,5.192,119017.24,1894.39,3732.04
2020-12-31,5.1985,119017.24,1898.36,3756.07
2021-01-01,5.1985,119017.24,1898.67,3756.07
2021-01-04,5.2717,118854.71,1942.9,3700.65
2021-01-05,5.2766,119376.21,1950.01,3726.86
2021-01-06,5.3006,119100.08,1918.61,3748.14
2021-01-07,5.4009,122385.92,1913.95,3803.79
2021-01-08,5.4212,125076.63,1849.01,3824.68
2021-01-11,5.5077,123255.13,1843.89,3799.61
2021-01-12,5.3212,123998.0,1854.77,3801.19
2021-01-13,5.3079,121933.08,1845.51,3809.84
2021-01-14,5.2056,123480.52,1846.53,3795.54
2021-01-15,5.3003,120348.8,1828.45,3768.25
2021-01-18,5.2974,121241.63,1841.26,3768.25
2021-01-19,5.3518,120636.39,1840.28,3798.91
2021-01-20,5.3083,119646.4,1871.84,3851.85
2021-01-21,5.3605,118328.99,1870.02,3853.07
2021-01-22,5.4705,117380.49,1855.61,3841.47
2021-01-25,5.4965,117380.49,1855.93,3855.36
2021-01-26,5.3503,116464.06,1850.92,3849.62
2021-01-27,5.4106,115882.3,1843.98,3750.77
2021-01-28,5.4405,118883.25,1843.17,3787.38
2021-01-29,5.4717,115067.55,1847.65,3714.24
2021-02-01,5.4457,117517.57,1860.78,3773.86
2021-02-02,5.3594,118233.81,1838.03,3826.31
2021-02-03,5.3783,119724.72,1834.04,3830.17
2021-02-04,5.4323,119260.82,1794.03,3871.74
2021-02-05,5.3767,120240.26,1814.11,3886.83
2021-02-08,5.3576,119696.36,1830.81,3915.59
2021-02-09,5.3824,119471.62,1838.32,3911.23
2021-02-10,5.3847,118435.33,1842.89,3909.88
2021-02-11,5.3854,119299.83,1825.51,3916.38
2021-02-12,5.3776,119428.72,1824.23,3934.83
2021-02-15,5.3776,119428.72,1818.86,3934.83
2021-02-16,5.3776,119428.72,1794.47,3932.59
2021-02-17,5.4117,120355.79,1776.13,3931.33
2021-02-18,5.4313,119198.97,1775.67,3913.97
2021-02-19,5.3877,118430.53,1784.25,3906.71
2021-02-22,5.46,112667.7,1809.67,3876.5
2021-02-23,5.4415,115227.46,1805.73,3881.37
2021-02-24,5.4159,115667.78,1805.06,3925.43
2021-02-25,5.5212,112256.36,1770.56,3829.34
2021-02-26,5.6033,110035.17,1734.04,3811.15
2021-03-01,5.6344,110334.83,1725.04,3901.82
2021-03-02,5.6645,111539.8,1738.36,3870.29
2021-03-03,5.6233,111183.95,1711.23,3819.72
2021-03-04,5.6686,112690.17,1697.52,3768.47
2021-03-05,5.6831,115202.23,1700.64,3841.94
2021-03-08,5.8173,110611.58,1683.54,3821.35
2021-03-09,5.8066,111330.62,1716.1,3875.44
2021-03-10,5.6725,112776.49,1726.71,3898.81
2021-03-11,5.5398,114983.76,1722.6,3939.34
2021-03-12,5.556,114160.4,1727.11,3943.34
2021-03-15,5.6171,114850.74,1731.67,3968.94
2021-03-16,5.6249,114018.78,1731.4,3962.71
2021-03-17,5.5872,116549.44,1745.33,3974.12
2021-03-18,5.5613,114835.43,1736.42,3915.46
2021-03-19,5.4908,116221.58,1745.23,3913.1
2021-03-22,5.5071,114978.86,1739.03,3940.59
2021-03-23,5.5238,113261.8,1727.07,3910.52
2021-03-24,5.6222,112064.19,1734.69,3889.14
2021-03-25,5.6483,113749.9,1726.93,3909.52
2021-03-26,5.7569,114780.62,1732.52,3974.54
2021-03-29,5.7833,115418.72,1712.2,3971.09
2021-03-30,5.7745,116849.67,1685.2,3958.55
2021-03-31,5.6337,116633.72,1707.71,3972.89
2021-04-01,5.7091,115253.31,1729.31,4019.87
2021-04-02,5.7091,115253.31,1728.87,4019.87
2021-04-05,5.6655,117518.44,1728.27,4077.91
2021-04-06,5.5917,117498.87,1743.27,4073.94
2021-04-07,5.6163,117623.58,1737.72,4079.95
2021-04-08,5.5718,118313.23,1755.84,4097.17
2021-04-09,5.6845,117669.9,1743.88,4128.8
2021-04-12,5.7349,118811.74,1732.76,4127.99
2021-04-13,5.7184,119297.13,1745.51,4141.59
2021-04-14,5.6535,120294.68,1736.43,4124.66
2021-04-15,5.6164,120700.67,1763.95,4170.42
2021-04-16,5.5881,121113.93,1776.51,4185.47
2021-04-19,5.5488,120933.78,1771.43,4163.26
2021-04-20,5.5674,120061.99,1778.75,4134.94
2021-04-21,5.5674,120061.99,1793.79,4173.42
2021-04-22,5.4468,119371.48,1783.94,4134.98
2021-04-23,5.4759,120530.06,1777.2,4180.17
2021-04-26,5.4369,120594.61,1781.38,4187.62
2021-04-27,5.4524,119388.37,1776.6,4186.72
2021-04-28,5.3448,121052.52,1781.68,4183.18
2021-04-29,5.3396,120065.75,1772.18,4211.47
2021-04-30,5.4376,118893.84,1769.13,4181.17
2021-05-03,5.4427,119209.48,1792.88,4192.66
2021-05-04,5.4435,117712.0,1779.06,4164.66
2021-05-05,5.3555,119564.44,1786.87,4167.59
2021-05-06,5.2782,119920.61,1815.22,4201.62
2021-05-07,5.2375,122038.11,1831.24,4232.6
2021-05-10,5.2278,121909.03,1836.07,4188.43
2021-05-11,5.2207,122964.01,1837.47,4152.1
2021-05-12,5.3065,119710.03,1815.69,4063.04
2021-05-13,5.3098,120705.91,1826.72,4112.5
2021-05-14,5.2734,121880.82,1843.43,4173.85
2021-05-17,5.2742,122937.87,1866.9,4163.29
2021-05-18,5.2613,122979.96,1869.44,4127.83
2021-05-19,5.3106,122636.3,1869.62,4115.68
2021-05-20,5.2846,122700.79,1877.21,4159.12
2021-05-21,5.3668,122592.47,1881.25,4155.86
2021-05-24,5.3183,124031.62,1881.02,4197.05
2021-05-25,5.3315,122987.71,1899.25,4188.13
2021-05-26,5.312,123989.17,1896.67,4195.99
2021-05-27,5.2392,124366.57,1896.54,4200.88
2021-05-28,5.2257,125561.37,1903.77,4204.11
2021-05-31,5.2188,126215.73,1906.87,4204.11
2021-06-01,5.1518,128267.05,1900.44,4202.04
2021-06-02,5.0764,129601.44,1908.38,4208.12
2021-06-03,5.0764,129601.44,1870.76,4192.85
2021-06-04,5.0494,130125.78,1891.59,4229.89
2021-06-07,5.0459,130776.27,1899.21,4226.52
2021-06-08,5.0342,129787.11,1892.89,4227.26
2021-06-09,5.0624,129906.8,1888.57,4219.55
2021-06-10,5.0563,130076.17,1898.51,4239.18
2021-06-11,5.1181,129441.03,1877.53,4247.44
2021-06-14,5.062,130207.96,1866.18,4255.15
2021-06-15,5.0457,130091.08,1859.02,4246.59
2021-06-16,5.0549,129259.49,1811.47,4223.7
2021-06-17,5.0082,128057.22,1773.5,4221.86
2021-06-18,5.0903,128405.35,1764.16,4166.45
2021-06-21,5.0152,129264.96,1783.27,4224.79
2021-06-22,4.9596,128767.45,1778.74,4246.44
2021-06-23,4.967,128427.98,1778.68,4241.84
2021-06-24,4.9146,129513.62,1775.17,4266.49
2021-06-25,4.9343,127255.61,1781.44,4280.7
2021-06-28,4.9266,127429.17,1778.48,4290.61
2021-06-29,4.9565,127327.44,1761.24,4291.8
2021-06-30,4.9696,126801.66,1770.11,4297.5
2021-07-01,5.049,125666.19,1776.84,4319.94
2021-07-02,5.0597,127621.65,1787.3,4352.34
2021-07-05,5.0951,126920.05,1791.77,4352.34
2021-07-06,5.1994,125094.88,1797.08,4343.54
2021-07-07,5.2325,127018.71,1803.63,4358.13
2021-07-08,5.2604,125427.77,1802.83,4320.82
2021-07-09,5.2604,125427.77,1808.32,4369.55
2021-07-12,5.1742,127593.83,1806.28,4384.63
2021-07-13,5.1634,128167.74,1807.76,4369.21
2021-07-14,5.0714,128406.51,1827.53,4374.3
2021-07-15,5.1119,127467.88,1829.47,4360.03
2021-07-16,5.1152,125960.26,1812.05,4327.16
2021-07-19,5.2517,124394.57,1812.64,4258.49
2021-07-20,5.2216,125401.36,1810.36,4323.06
2021-07-21,5.1881,125929.25,1803.66,4358.69
2021-07-22,5.2017,126146.66,1806.92,4367.48
2021-07-23,5.2,125052.78,1802.15,4411.79
2021-07-26,5.1765,126003.86,1797.63,4422.3
2021-07-27,5.1709,124612.03,1799.09,4401.46
2021-07-28,5.1168,126285.59,1807.11,4400.64
2021-07-29,5.0811,125675.33,1828.17,4419.15
2021-07-30,5.2119,121800.79,1814.19,4395.26
2021-08-02,5.1743,122515.74,1813.47,4387.16
2021-08-03,5.1974,123576.56,1810.44,4423.15
2021-08-04,5.1689,121801.21,1811.74,4402.66
2021-08-05,5.2493,121632.92,1804.41,4429.1
2021-08-06,5.2314,122810.36,1763.03,4436.52
2021-08-09,5.2343,123019.38,1729.94,4432.35
2021-08-10,5.1901,122202.47,1728.93,4436.75
2021-08-11,5.2227,122056.34,1751.7,4447.7
2021-08-12,5.2534,120700.98,1752.9,4460.83
2021-08-13,5.2477,121193.75,1779.74,4468.0
2021-08-16,5.2606,119180.03,1787.45,4479.71
2021-08-17,5.2938,117903.81,1786.19,4448.08
2021-08-18,5.3894,116642.62,1787.82,4400.27
2021-08-19,5.4149,117164.69,1780.38,4405.8
2021-08-20,5.3802,118052.77,1781.11,4441.67
2021-08-23,5.3805,117471.67,1805.43,4479.53
2021-08-24,5.2477,120210.75,1802.9,4486.23
2021-08-25,5.2143,120817.71,1791.0,4496.19
2021-08-26,5.2572,118723.97,1792.43,4470.0
2021-08-27,5.2038,120677.6,1817.57,4509.37
2021-08-30,5.1851,119739.96,1810.34,4528.79
2021-08-31,5.1529,118781.03,1813.62,4522.68
2021-09-01,5.1863,119395.6,1813.9,4524.09
2021-09-02,5.1845,116677.08,1809.66,4536.95
2021-09-03,5.1928,116933.24,1827.73,4535.43
2021-09-06,5.1699,117868.63,1823.29,4535.43
2021-09-07,5.1699,117868.63,1794.36,4520.03
2021-09-08,5.3203,113412.84,1789.26,4514.07
2021-09-09,5.207,115360.86,1794.58,4493.28
2021-09-10,5.2469,114285.93,1787.58,4458.58
2021-09-13,5.2158,116403.72,1793.75,4468.73
2021-09-14,5.2425,116180.55,1804.51,4443.05
2021-09-15,5.2224,115062.54,1794.06,4480.7
2021-09-16,5.2565,113794.28,1753.77,4473.75
2021-09-17,5.2895,111439.37,1754.34,4432.99
2021-09-20,5.3253,108843.74,1764.16,4357.73
2021-09-21,5.2733,110249.73,1774.51,4354.19
2021-09-22,5.2897,112282.28,1768.16,4395.64
2021-09-23,5.3038,114064.36,1742.76,4448.98
2021-09-24,5.3345,113282.67,1750.42,4455.48
2021-09-27,5.3911,113583.01,1750.16,4443.11
2021-09-28,5.4295,110123.85,1734.01,4352.63
2021-09-29,5.4149,111106.83,1726.37,4359.46
2021-09-30,5.4429,110979.1,1756.95,4307.54
2021-10-01,5.3643,112899.64,1760.98,4357.04
2021-10-04,5.4549,110393.09,1769.57,4300.46
2021-10-05,5.4761,110457.64,1760.18,4345.72
2021-10-06,5.4923,110559.57,1762.74,4363.55
2021-10-07,5.5188,110585.43,1755.78,4399.76
2021-10-08,5.5085,112833.2,1757.13,4391.34
2021-10-11,5.5391,112180.48,1754.15,4361.19
2021-10-12,5.5391,112180.48,1760.18,4350.65
2021-10-13,5.5154,113455.92,1792.97,4363.8
2021-10-14,5.5134,113185.48,1795.87,4438.26
2021-10-15,5.4616,114647.99,1767.62,4471.37
2021-10-18,5.5122,114428.18,1764.86,4486.46
2021-10-19,5.5846,110672.76,1769.29,4519.63
2021-10-20,5.5982,110786.43,1782.08,4536.19
2021-10-21,5.659,107735.01,1782.9,4549.78
2021-10-22,5.65,106296.18,1792.65,4544.9
2021-10-25,5.556,108714.55,1807.73,4566.48
2021-10-26,5.5661,106419.53,1792.91,4574.79
2021-10-27,5.5392,106363.1,1796.81,4551.68
2021-10-28,5.6458,105704.96,1798.91,4596.42
2021-10-29,5.6364,103500.71,1783.38,4605.38
2021-11-01,5.6863,105550.86,1793.28,4613.67
2021-11-02,5.6863,105550.86,1787.76,4630.65
2021-11-03,5.5533,105616.88,1769.84,4660.57
2021-11-04,5.6035,103412.09,1792.04,4680.06
2021-11-05,5.5423,104824.23,1818.36,4697.53
2021-11-08,5.5423,104781.13,1824.18,4701.7
2021-11-09,5.4857,105535.08,1831.92,4685.25
2021-11-10,5.4978,105967.51,1849.6,4646.71
2021-11-11,5.4046,107594.67,1862.11,4649.27
2021-11-12,5.4564,106334.54,1864.9,4682.85
2021-11-15,5.4564,106334.54,1862.84,4682.8
2021-11-16,5.4976,104403.66,1850.63,4700.9
2021-11-17,5.5242,102948.45,1867.48,4688.67
2021-11-18,5.566,102426.0,1858.94,4704.54
2021-11-19,5.6102,103035.02,1845.73,4697.96
2021-11-22,5.5964,102122.37,1804.65,4682.94
2021-11-23,5.5908,103653.82,1789.16,4690.7
2021-11-24,5.6015,104514.19,1788.61,4701.46
2021-11-25,5.5632,105811.25,1788.85,4701.46
2021-11-26,5.6032,102224.26,1802.59,4594.62
2021-11-29,5.6081,102814.03,1784.6,4655.27
2021-11-30,5.6237,101915.45,1774.52,4567.0
2021-12-01,5.6808,100774.57,1781.73,4513.04
2021-12-02,5.6393,104466.24,1768.74,4577.1
2021-12-03,5.6527,105069.69,1783.29,4538.43
2021-12-06,5.686,106858.87,1778.67,4591.67
2021-12-07,5.6097,107557.67,1784.13,4686.75
2021-12-08,5.5301,108095.53,1782.99,4701.21
2021-12-09,5.5802,106291.24,1775.33,4667.45
2021-12-10,5.609,107758.34,1782.84,4712.02
2021-12-13,5.676,107383.32,1786.67,4668.97
2021-12-14,5.6895,106759.92,1770.85,4634.09
2021-12-15,5.6853,107431.18,1776.92,4709.85
2021-12-16,5.6873,108326.33,1799.35,4668.67
2021-12-17,5.6859,107200.56,1798.11,4620.64
2021-12-20,5.7378,105019.78,1790.93,4568.02
2021-12-21,5.7449,105499.88,1789.27,4649.23
2021-12-22,5.6603,105243.72,1803.67,4696.56
2021-12-23,5.6772,104891.32,1808.81,4725.79
2021-12-24,5.6772,104891.32,1810.26,4725.79
2021-12-27,5.6316,105554.4,1812.13,4791.19
2021-12-28,5.6275,104864.17,1806.18,4786.35
2021-12-29,5.6932,104107.24,1804.71,4793.06
2021-12-30,5.5697,104822.44,1814.67,4778.73
2021-12-31,5.5758,104822.44,1829.2,4766.18
2022-01-03,5.6751,103921.59,1801.45,4796.56
2022-01-04,5.6852,103513.64,1814.6,4793.54
2022-01-05,5.7161,101005.64,1810.44,4700.58
2022-01-06,5.6856,101561.05,1791.16,4696.05
2022-01-07,5.6342,102719.47,1796.55,4677.03
2022-01-10,5.6701,101945.2,1801.68,4670.29
2022-01-11,5.573,103778.98,1821.6,4713.07
2022-01-12,5.5203,105685.66,1826.15,4726.35
2022-01-13,5.5289,105529.5,1822.54,4659.03
2022-01-14,5.528,106927.79,1817.94,4662.85
2022-01-17,5.523,106373.87,1819.23,4662.85
2022-01-18,5.5681,106667.66,1813.74,4577.11
2022-01-19,5.4461,108013.47,1840.54,4532.76
2022-01-20,5.4372,109101.99,1839.29,4482.73
2022-01-21,5.4515,108941.68,1835.38,4397.94
2022-01-24,5.4909,107937.11,1843.06,4410.13
2022-01-25,5.4412,110203.77,1848.02,4356.45
2022-01-26,5.4423,111289.18,1819.59,4349.93
2022-01-27,5.4105,112611.65,1797.43,4326.51
2022-01-28,5.3818,111910.1,1791.53,4431.85
2022-01-31,5.3102,112143.51,1797.17,4515.55
2022-02-01,5.2689,113228.31,1801.19,4546.54
2022-02-02,5.2656,111894.36,1806.8,4589.38
2022-02-03,5.2874,111695.94,1804.85,4477.44
2022-02-04,5.3259,112244.94,1808.28,4500.53
2022-02-07,5.2556,111996.4,1820.47,4483.87
2022-02-08,5.2586,112234.46,1825.92,4521.54
2022-02-09,5.2347,112461.39,1833.36,4587.18
2022-02-10,5.2497,113367.77,1826.85,4504.08
2022-02-11,5.249,113572.35,1858.76,4418.64
2022-02-14,5.2189,113899.19,1871.18,4401.67
2022-02-15,5.1692,114828.18,1853.61,4471.07
2022-02-16,5.1293,115180.95,1869.8,4475.01
2022-02-17,5.1697,113528.48,1898.43,4380.26
2022-02-18,5.1388,112879.85,1898.43,4348.87
2022-02-21,5.1064,111725.3,1906.29,4348.87
2022-02-22,5.0598,112891.8,1898.64,4304.76
2022-02-23,5.0065,112007.61,1909.01,4225.5
2022-02-24,5.1184,111591.87,1903.89,4288.7
2022-02-25,5.1522,113141.94,1889.34,4384.65
2022-02-28,5.1522,113141.94,1908.99,4373.94
2022-03-01,5.1522,113141.94,1945.28,4306.26
2022-03-02,5.102,115173.61,1928.72,4386.54
2022-03-03,5.0273,115165.55,1935.95,4363.49
2022-03-04,5.0648,114473.78,1970.7,4328.87
2022-03-07,5.0976,111593.46,1998.11,4201.09
2022-03-08,5.0643,111203.45,2050.76,4170.7
2022-03-09,5.0117,113900.34,1991.83,4277.88
2022-03-10,5.0188,113663.13,1996.98,4259.52
2022-03-11,5.075,111713.07,1988.46,4204.31
2022-03-14,5.1195,109927.62,1950.88,4173.11
2022-03-15,5.1637,108959.3,1917.94,4262.45
2022-03-16,5.0781,111112.43,1927.29,4357.86
2022-03-17,5.0393,113076.33,1942.89,4411.67
2022-03-18,5.0233,115310.91,1921.62,4463.12
2022-03-21,4.936,116154.53,1935.91,4461.18
2022-03-22,4.9103,117272.44,1921.69,4511.61
2022-03-23,4.8267,117457.34,1943.86,4456.24
2022-03-24,4.8268,119052.91,1957.69,4520.16
2022-03-25,4.7429,119081.13,1958.29,4543.06
2022-03-28,4.7657,118737.78,1922.8,4575.52
2022-03-29,4.7578,120014.17,1919.43,4631.6
2022-03-30,4.7715,120259.76,1932.87,4602.45
2022-03-31,4.7417,119999.23,1937.44,4530.41
2022-04-01,4.6592,121570.15,1925.68,4545.86
2022-04-04,4.5928,121279.51,1932.73,4582.64
2022-04-05,4.6517,118885.15,1923.6,4525.12
2022-04-06,4.716,118227.75,1925.35,4481.15
2022-04-07,4.7536,118862.12,1931.86,4500.21
2022-04-08,4.6988,118322.26,1947.54,4488.28
2022-04-11,4.6967,116952.85,1953.52,4412.53
2022-04-12,4.675,116146.86,1966.76,4397.45
2022-04-13,4.691,116781.96,1977.8,4446.59
2022-04-14,4.7014,116181.61,1973.71,4392.59
2022-04-15,4.7014,116181.61,1978.24,4392.59
2022-04-18,4.6531,115687.25,1978.91,4391.69
2022-04-19,4.6681,115056.66,1950.09,4462.21
2022-04-20,4.6221,114343.78,1957.77,4459.45
2022-04-21,4.6221,114343.78,1951.62,4393.66
2022-04-22,4.7961,111077.51,1931.6,4271.78
2022-04-25,4.877,110684.95,1897.83,4296.12
2022-04-26,4.9981,108212.86,1905.51,4175.2
2022-04-27,4.9665,109349.37,1886.1,4183.96
2022-04-28,4.9418,109918.97,1894.45,4287.5
2022-04-29,4.9721,107876.16,1896.93,4131.93
2022-05-02,5.085,106638.64,1863.02,4155.38
2022-05-03,4.961,106528.09,1868.12,4175.48
2022-05-04,4.921,108343.74,1881.22,4300.17
2022-05-05,5.0288,105304.19,1877.18,4146.87
2022-05-06,5.0793,105134.73,1883.81,4123.34
2022-05-09,5.1608,103250.02,1854.17,3991.24
2022-05-10,5.1339,103109.94,1838.27,4001.05
2022-05-11,5.1378,104396.9,1852.4,3935.18
2022-05-12,5.1348,105687.64,1821.82,3930.08
2022-05-13,5.061,106924.18,1811.79,4023.89
2022-05-16,5.0609,108232.74,1824.14,4008.01
2022-05-17,4.9387,108789.33,1815.16,4088.85
2022-05-18,4.9688,106247.15,1816.6,3923.68
2022-05-19,4.9296,107005.22,1841.85,3900.79
2022-05-20,4.8801,108487.88,1846.5,3901.36
2022-05-23,4.8141,110345.82,1853.59,3973.75
2022-05-24,4.8197,110580.79,1866.45,3941.48
